arxiv_id,success,runtime_s,mem_before_rss,mem_after_rss,mem_max_rss,mem_avg_rss,size_before_bytes,size_after_bytes,disk_max_bytes,final_output_size_bytes,references_count
2307.12955,True,18.9,33673216,33681408,33681408,33680384,77446,78661,1196903733,1196903733,6
2307.12956,True,104.43,33677312,32116736,33705984,32433980,109696871,543972,1229409756,1197459187,29
2307.12957,True,15.18,32112640,31514624,32120832,31834112,2296206,260999,1198235433,1197738180,46
2307.12958,True,14.31,31510528,31920128,31907840,31628629,128786,130610,1197872053,1197872053,6
2307.12959,True,10.02,31924224,32346112,31928320,31927296,84781,49193,1197922811,1197922813,0
2307.12960,True,21.42,32346112,32956416,32948224,32651491,4550082,252139,1199634750,1198191115,44
2307.12961,True,10.07,32952320,31457280,32964608,32552960,63041,12490,1198242495,1198207942,5
2307.12962,True,10.43,31453184,31539200,31539200,31485132,1488707,459218,1199338864,1198668963,0
2307.12963,True,14.82,31531008,31612928,31608832,31541248,670341,346459,1199096544,1199016645,0
2307.12964,True,19.93,31612928,32100352,32043008,31782400,8451925,233157,1203212734,1199267249,40
2307.12965,True,10.03,32096256,32268288,32260096,32133939,70958,71901,1199340126,1199340126,0
2307.12966,True,14.88,32264192,32382976,32317440,32285354,46201312,46048139,1245390645,1245390647,0
2307.12967,True,15.82,32374784,32727040,32727040,32430957,9924157,202971,1253967127,1245595963,0
2307.12968,True,10.49,32718848,32759808,32739328,32731136,505302,246015,1245844254,1245844256,0
2307.12969,True,21.87,32751616,32768000,32763904,32760832,15699561,198781,1260835514,1246044668,0
2307.12970,True,10.9,32759808,32792576,32792576,32771276,2924326,99807,1247874080,1246146556,0
2307.12971,True,37.13,32784384,31240192,32792576,31616204,10644246,4828306,1251178160,1250980193,8
2307.12972,True,12.08,31232000,31424512,31424512,31281152,2925357,144942,1253607584,1251127462,0
2307.12973,True,26.8,31424512,31907840,31891456,31586490,92950566,92109474,1343249037,1343249037,20
2307.12974,True,12.06,31903744,31961088,31961088,31926681,2330513,58417,1345516566,1343309012,0
2307.12975,True,14.91,31952896,32047104,32030720,31996586,320711,322360,1343646559,1343646559,38
2307.12976,True,15.87,32038912,32210944,32210944,32079286,2777006,457388,1344925542,1344123993,39
2307.12977,True,14.15,32210944,32419840,32419840,32264874,229879,229881,1344356307,1344356307,3
2307.12978,True,49.6,32411648,32632832,32632832,32476569,46908986,161217,1366193550,1344523454,13
2307.12979,True,10.02,32624640,32653312,32632832,32630784,171027,44044,1344658751,1344568645,0
2307.12980,True,11.11,32645120,32796672,32776192,32711680,2201831,563519,1346268714,1345134482,0
2307.12981,True,27.09,32792576,32808960,32817152,32808587,31693956,118010,1368859331,1345254898,0
2307.12982,True,15.56,32800768,31584256,32825344,32047104,172240,136310,1345393161,1345393161,0
2307.12983,True,13.48,31576064,32018432,32018432,31653888,6762183,158213,1351721842,1345553272,0
2307.12984,True,10.95,32018432,30527488,32018432,30686208,400733,145223,1345832201,1345700166,0
2307.12985,True,11.52,30519296,30564352,30564352,30534860,3554753,1249778,1348151119,1346952030,0
2307.12986,True,23.67,30556160,29626368,30564352,30000469,24862270,348329,1355727822,1347301927,1
2307.12987,True,22.62,29618176,29954048,29954048,29798400,6614398,2340321,1351781041,1349652084,21
2307.12988,True,11.33,29945856,29966336,29966336,29959782,3069997,30423,1352451660,1349685696,5
2307.12989,True,12.67,29958144,30056448,30052352,30008934,1880,1880,1349687673,1349687673,0
2307.12990,True,11.01,30048256,30056448,30056448,30052352,4258376,101661,1350837978,1349790592,0
2307.12991,True,24.7,30052352,29294592,30572544,30168268,21854586,10449513,1361628446,1360270096,19
2307.12992,True,13.17,29286400,29368320,29368320,29322444,2321,2321,1360271452,1360272518,4
2307.12993,True,12.88,29360128,29380608,29380608,29371596,2022,2022,1360274633,1360274633,2
2307.12994,True,10.94,29372416,29962240,29949952,29492838,1728336,192149,1361467561,1360478327,27
2307.12995,True,11.13,29954048,30060544,30027776,29967155,3773624,34418,1362186150,1360530005,15
2307.12996,True,10.67,30052352,30126080,30060544,30058496,562287,163035,1360960805,1360701872,19
2307.12997,True,10.12,30121984,30175232,30175232,30140416,331360,331611,1361037210,1361037210,6
2307.12998,True,10.38,30167040,30183424,30175232,30173184,712083,32733,1361376263,1361096848,11
2307.12999,True,10.17,30175232,28827648,30183424,29842432,122109,34193,1361192993,1361133444,3
2307.13000,True,19.47,28819456,30363648,30318592,29429248,8281329,216255,1364780713,1361382755,71
2307.13001,True,11.93,30359552,28581888,30367744,29623091,13945,13945,1361397899,1361397899,1
2307.13002,True,11.55,28581888,28803072,28790784,28636774,23149,23417,1361423454,1361423454,3
2307.13003,True,37.6,28794880,31068160,31068160,29913907,20484173,4281647,1368487321,1365707016,0
2307.13004,True,10.37,31059968,31129600,31129600,31079424,1119690,805165,1366514781,1366517334,7
2307.13005,True,11.56,31125504,31207424,31207424,31154176,2793599,177672,1369099189,1366709170,33
2307.13006,True,24.3,31199232,31244288,31244288,31220622,8405800,113116,1370590947,1366843723,56
2307.13007,True,13.49,31236096,29470720,31244288,30223564,5918798,129667,1372146770,1366986452,29
2307.13008,True,13.22,29462528,29532160,29503488,29484646,7468,7468,1366987985,1366994019,15
2307.13009,True,78.81,29532160,29245440,29556736,29542730,58150067,245585,1424599161,1367243358,0
2307.13010,True,13.3,29245440,29609984,29470720,29342924,5109,5109,1367245896,1367248566,8
2307.13011,True,10.3,29601792,29904896,29900800,29680640,360979,115153,1367409889,1367367473,7
2307.13012,True,10.39,29896704,29958144,29929472,29906944,382327,123318,1367573762,1367500249,17
2307.13013,True,10.08,29962240,30019584,30019584,29980672,463610,48025,1367920966,1367550426,0
2307.13014,True,14.95,30011392,30318592,30310400,30160896,1400892,869237,1368429149,1368429149,22
2307.13015,True,9.5,30310400,29196288,30318592,30022656,118840,119762,1368550555,1368550555,0
2307.13016,True,30.71,29192192,29708288,29708288,29505877,4971714,1288349,1371291415,1369841201,1
2307.13017,True,14.8,29700096,29929472,29908992,29800448,321072,83949,1369999715,1369933286,24
2307.13018,True,10.38,29921280,30220288,30220288,30000128,156395,157653,1370099081,1370099081,14
2307.13019,True,10.39,30212096,30294016,30294016,30236672,49181,50114,1370150097,1370150097,0
2307.13020,True,10.85,30285824,28917760,30294016,30017126,4968723,415693,1371480758,1370567950,0
2307.13021,True,21.4,28913664,28516352,28954624,28754944,7415761,1477080,1373615120,1372053735,22
2307.13022,True,14.77,28508160,30007296,30007296,28777813,10039496,674816,1381028500,1372731268,0
2307.13023,True,17.54,29999104,29585408,30261248,29748662,6991350,1106155,1376854607,1373867377,44
2307.13024,True,28.02,29577216,29937664,30015488,29736587,17738015,965222,1379716135,1374835430,0
2307.13025,True,20.79,29933568,29376512,30052352,29867520,1643584,803080,1375781467,1375675658,57
2307.13026,True,41.9,29372416,31084544,29786112,29611008,16428473,409792,1383881991,1376184120,156
2307.13027,True,10.13,31076352,29896704,31100928,30651392,483389,353669,1376539602,1376539602,0
2307.13028,True,10.53,29892608,30584832,29925376,29910016,1371486,150064,1377712980,1376704389,40
2307.13029,True,17.7,30580736,30793728,30744576,30652123,6748231,360342,1379807280,1377085547,39
2307.13030,True,26.14,30789632,30314496,30797824,30572544,19117799,428570,1386511014,1377524952,23
2307.13031,True,12.85,30314496,31416320,30343168,30333337,6092375,101888,1383393364,1377639188,31
2307.13032,True,17.6,31408128,30769152,31412224,30988580,3588455,594318,1379406210,1378250303,51
2307.13033,True,11.59,30769152,30208000,30777344,30396416,3922526,373970,1380873257,1378630885,15
2307.13034,True,12.72,30208000,30875648,30793728,30335795,5739406,568884,1383274355,1379287183,93
2307.13035,True,17.03,30871552,31252480,31252480,31027785,5655589,592809,1381583266,1379882805,0
2307.13036,True,11.28,31244288,31346688,31346688,31267225,1985457,218034,1381631941,1380103011,0
2307.13037,True,10.28,31342592,29941760,31350784,30880768,953700,274692,1380760085,1380380222,0
2307.13038,True,23.09,29933568,31014912,30937088,30279452,15495633,1444519,1388490026,1381842977,32
2307.13039,True,10.6,31010816,29716480,31027200,30601216,621337,274225,1382235095,1382139899,35
2307.13040,True,10.43,29720576,30076928,29769728,29746176,1148283,28679,1383107712,1382170109,1
2307.13041,True,20.6,30072832,30896128,30851072,30428160,11713323,301812,1388408342,1382487895,46
2307.13042,True,12.49,30887936,31031296,31019008,30921523,4553697,179294,1386734379,1382688861,51
2307.13043,True,40.07,31027200,30429184,31035392,30203357,29000286,227938,1401639823,1382919428,0
2307.13044,True,11.05,30420992,30433280,30433280,30428364,139355,139586,1383065663,1383065663,18
2307.13045,True,24.12,30425088,31727616,31596544,30674124,7318517,521058,1385024799,1383672783,85
2307.13046,True,11.23,31719424,31834112,31834112,31744819,1178522,176145,1384486560,1383853776,12
2307.13047,True,11.54,31830016,31895552,31895552,31845580,9953,9953,1383863828,1383863828,0
2307.13048,True,23.18,31891456,31944704,31944704,31922858,10765,10765,1383874686,1383874686,0
2307.13049,True,20.68,31940608,30576640,31948800,31498752,4855859,208044,1388086455,1384104493,52
2307.13050,True,11.66,30568448,30818304,30818304,30631526,2617295,186730,1385482976,1384311665,37
2307.13051,True,20.3,30810112,31440896,31440896,31128576,9307305,1134844,1388896752,1385462142,47
2307.13052,True,18.96,31432704,31576064,31563776,31484196,794094,797463,1386261377,1386266860,19
2307.13053,True,18.84,31567872,31612928,31612928,31590692,6028399,117963,1389475003,1386391339,14
2307.13054,True,15.36,31604736,31707136,31641600,31625898,681114,320571,1386753770,1386750734,59
2307.13055,True,36.23,31698944,31801344,31801344,31756873,87284884,1542139,1395029807,1388322505,77
2307.13056,True,19.02,31793152,30543872,31801344,30906880,781493,790231,1389114709,1389134405,67
2307.13057,True,19.52,30539776,31158272,31145984,30634496,18360211,51617,1407419550,1389194084,16
2307.13058,True,18.92,31150080,30289920,31608832,30881499,810704,797326,1389993162,1389996469,11
2307.13059,True,11.06,30289920,30740480,30326784,30310400,1938373,47971,1391832238,1390053197,20
2307.13060,True,35.72,30756864,31686656,31686656,30851364,29702317,107429,1418514049,1390164722,4
2307.13061,True,11.08,31686656,31821824,31690752,31689728,1614014,100074,1391671174,1390268984,6
2307.13062,True,10.8,31842304,31207424,31854592,31652864,466119,196692,1390539709,1390476764,30
2307.13063,True,24.58,31199232,31539200,31539200,31291392,14529200,244099,1400063450,1390729339,9
2307.13064,True,14.91,31535104,30478336,31543296,30902954,601258,171466,1391115951,1390904634,7
2307.13065,True,11.19,30478336,30760960,30490624,30486528,1642173,64650,1392431536,1390988141,46
2307.13066,True,17.82,30752768,30879744,30863360,30802505,4752127,164519,1393355958,1391159675,16
2307.13067,True,29.59,30871552,30920704,30932992,30914001,10592,10592,1391170366,1391170366,20
2307.13068,True,10.98,30912512,31170560,31170560,30969036,1464831,167856,1392426137,1391341468,6
2307.13069,True,10.45,31162368,31195136,31178752,31161344,432291,111891,1391751909,1391468216,35
2307.13070,True,25.99,31186944,31281152,31281152,31229132,504451,507671,1391979637,1391979637,10
2307.13071,True,22.59,31272960,31322112,31322112,31293895,924868,78967,1392443693,1392061881,7
2307.13072,True,17.9,31313920,31539200,31539200,31352539,5417020,82891,1397306231,1392146962,0
2307.13073,True,17.42,31535104,31588352,31580160,31553243,42952,42952,1392196494,1392196494,16
2307.13074,True,14.98,31584256,31621120,31621120,31597226,6920024,112694,1397664946,1392311470,0
2307.13075,True,10.24,31621120,31805440,31805440,31671296,570442,424430,1392741729,1392741729,12
2307.13076,True,9.83,31797248,31817728,31817728,31804416,497095,55145,1393107887,1392799109,1
2307.13077,True,22.58,31813632,31068160,31821824,31176931,290430,295007,1393097529,1393097529,6
2307.13078,True,9.87,31059968,31383552,31326208,31129600,301818,170644,1393436369,1393277942,21
2307.13079,True,46.69,31379456,31391744,31387648,31386925,37116306,50796,1430076972,1393332314,5
2307.13080,True,14.72,31387648,31510528,31506432,31442944,1286300,535046,1393871357,1393871357,8
2307.13081,True,15.64,31506432,31801344,31801344,31563093,2316386,290464,1394738129,1394175255,31
2307.13082,True,10.14,31793152,30310400,31801344,31383552,173299,175940,1394358041,1394358041,17
2307.13083,True,11.93,30322688,30978048,30801920,30425088,3253029,760568,1396737170,1395168740,52
2307.13084,True,10.9,30969856,31268864,30994432,30980096,1398082,67859,1396376058,1395241669,10
2307.13085,True,10.99,31260672,31305728,31268864,31266816,2395264,162344,1397025105,1395413379,9
2307.13086,True,14.15,31297536,31379456,31379456,31316650,636779,129667,1395544586,1395548824,14
2307.13087,True,14.84,31371264,31731712,31731712,31547392,1386095,288614,1396100092,1395841167,8
2307.13088,True,12.56,31723520,31731712,31731712,31730073,4178347,77270,1399781936,1395924789,14
2307.13089,True,11.05,31723520,31993856,31727616,31726592,3140383,142982,1397412923,1396069601,0
2307.13090,True,11.43,31989760,32002048,32002048,31997132,1540512,158272,1397436634,1396241720,34
2307.13091,True,14.34,31993856,30322688,31997952,31086592,3159,3159,1396243832,1396244978,3
2307.13092,True,12.74,30322688,31490048,31490048,30565990,1984917,416729,1397812847,1396667813,8
2307.13093,True,10.7,31481856,31686656,31686656,31537152,1029443,118225,1397570316,1396792701,14
2307.13094,True,13.96,31678464,31834112,31748096,31709593,479333,362293,1397157433,1397159578,7
2307.13095,True,21.55,31825920,31105024,31834112,31154176,957101,780718,1397990556,1397990556,26
2307.13096,True,12.34,31096832,31137792,31133696,31109120,933766,23826,1398787558,1398015858,0
2307.13097,True,27.25,31129600,31166464,31166464,31156633,137775,141203,1398160431,1398160431,8
2307.13098,True,13.63,31158272,31203328,31182848,31168102,4109188,265531,1402010632,1398428337,2
2307.13099,True,21.27,31199232,32387072,31297536,31222272,8428824,291960,1402640244,1398826378,42
2307.13100,True,14.89,32378880,31051776,32387072,32136533,1834322,492784,1399845158,1399331038,30
2307.13101,True,11.61,31055872,31223808,31080448,31072256,3246570,124130,1402383822,1399477779,55
2307.13102,True,13.19,31215616,31469568,31412224,31290163,10547,10547,1399488425,1399488425,24
2307.13103,True,10.95,31461376,31682560,31469568,31467520,1252552,105691,1400643158,1399599334,12
2307.13104,True,13.37,31674368,32382976,32382976,31821004,6264313,153523,1404679177,1399756337,2
2307.13105,True,11.78,32374784,30482432,32378880,31521177,2613396,388483,1402074077,1400147049,2
2307.13106,True,10.57,30478336,30728192,30674944,30531584,170538,170852,1400322805,1400322805,7
2307.13107,True,15.91,30724096,31166464,31162368,30899541,12108322,504580,1400864992,1400829977,2
2307.13108,True,10.09,31158272,31281152,31256576,31186944,811466,116264,1401424934,1400952773,11
2307.13109,True,15.03,31281152,31318016,31318016,31301632,210669,211269,1401165617,1401165617,0
2307.13110,True,15.92,31309824,31338496,31326208,31315968,8340734,188179,1408889160,1401358196,7
2307.13111,True,10.33,31334400,30126080,31342592,31024128,280564,152413,1401519942,1401519942,25
2307.13112,True,9.79,30121984,31072256,31047680,30358528,304292,202659,1401729213,1401729213,16
2307.13113,True,12.77,31068160,31322112,31272960,31151718,14934,14934,1401744244,1401744244,33
2307.13114,True,44.44,31313920,31965184,31965184,31522093,37421017,174271,1425262638,1401922904,7
2307.13115,True,13.97,31961088,32059392,32034816,31992217,126884,128853,1402053022,1402056919,13
2307.13116,True,10.13,32055296,30707712,32063488,31720448,1338186,277904,1403237359,1402337580,1
2307.13117,True,10.61,30699520,30838784,30777344,30741504,94919,95194,1402440210,1402440210,19
2307.13118,True,11.7,30830592,30969856,30969856,30860902,1657768,24581,1404023240,1402467328,2
2307.13119,True,14.9,30965760,29999104,31653888,31294805,3171375,3175546,1405649455,1405649455,16
2307.13120,True,11.18,29995008,30920704,30035968,30018560,667627,134426,1406198568,1405785715,2
2307.13121,True,9.84,30912512,31059968,31051776,30950400,52403,53151,1405841834,1405841834,7
2307.13122,True,17.47,31055872,31735808,31711232,31278811,12225902,363412,1407844731,1406208234,2
